Title,Price,Image_URL,Product_URL
"Paulo Koelo: Maktub","75900","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/6744673fb916d.jpg","https://asaxiy.uz/uz/product/paulo-koelo-maktub"
"Н.Т.Мелех  И.И.Баранова: Русские падежи","33000","https://assets.asaxiy.uz/product/main_image/desktop/68ff5459f1e13.png","https://asaxiy.uz/uz/product/n-t-meleh-i-i-baranova-russkie-padezhi"
"Toni Bler: Yetakchilik san'ati. 21-asr uchun qimmatli saboqlar (Kirilcha)","109000","https://assets.asaxiy.uz/product/main_image/desktop/68d3d6f9cb98d.jpg","https://asaxiy.uz/uz/product/toni-bler-etakchilik-sanati-xxi-asr-uchun-qimmatli-saboqlar"
"Габриэль Гарсиа Маркес: О любви и прочих бесах","139000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/6634782245834.jpg.webp","https://asaxiy.uz/uz/product/gabriel-garsia-markes-o-lyubvi-i-prochih-besah"
"Rus tilida so'zlashish uchun 1000 ta gap","109000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/6683b7029b032.jpg.webp","https://asaxiy.uz/uz/product/rus-tilida-suzlashish-uchun-1000-ta-gap"
"4000 Essential English Words (5)","25400","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/63e0f156b57ea.jpg","https://asaxiy.uz/uz/product/4000-essential-english-words-5"
"Destination C1&C2. Grammar and Vocabulary/ with answer key","25400","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/5fa3d8407a89a.jpg.webp","https://asaxiy.uz/uz/product/destination-c1-c2-grammar-and-vocabulary-with-answer-key"
"Tog‘ay Murod: Yulduzlar mangu yonadi (Ziyo)","38500","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/67dd504a63624.jpg","https://asaxiy.uz/uz/product/togaj-murod-yulduzlar-mangu-yonadi-ziyo"
"Yahyo Tog‘a: Iftixor","42900","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/64eda84c4bdf2.jpg.webp","https://asaxiy.uz/uz/product/yahyo-toga-iftihor"
"Hasson Shamsiy Posho: Oqshom go'zalliklari","99000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/697887badfe40.jpg","https://asaxiy.uz/uz/product/hasson-shamsiy-posho-oqshom-guzalliklari"
"Uilyam Golding: Pashshalar hukmdori","79000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/6972181bde77b.jpg","https://asaxiy.uz/uz/product/uilyam-golding-pashshalar-hukmdori"
"Tozagul Jumanova: Ranglarni o'rganamiz  she'rlarni yod olamiz (o'zing bo'ya)","14000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/68e794331fa81.jpg","https://asaxiy.uz/uz/product/tozagul-jumanova-ranglarniurganamiz-sherlarni-yod-olamiz-uzing-buya"
"Artur Konan Doyl: Sherlok Xolms va Doktor Uotsonning sarguzashtlari (qattiq)","65000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/685d318f660bd.jpg.webp","https://asaxiy.uz/uz/product/artur-konan-doyl-sherlok-holms-va-doktor-uotsonning-sarguzashtlari-qattiq"
"Knut Hamsun: Ochlik. Biz hammamiz - Yer yuzidagi daydilarmiz","53000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/68384aea4f9ea.jpg.webp","https://asaxiy.uz/uz/product/knut-hamsun-ochlik-biz-hammamiz-er-yuzidagi-daydilarmiz"
"Павел Линицкий: Как нарисовать танк  самолет и другую технику за 30 секунд","119000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/681897aac8193.jpg.webp","https://asaxiy.uz/uz/product/pavel-linickiy-kak-narisovat-tank-samolet-i-druguyu-tehniku-za-30-sekund"
"Nuriddin Xotun o'g'li: Buxoroning so'ngi amiri: Olimxon (Afg'onistonda yigirma uch yil)","59000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/673345973e3da.jpg.webp","https://asaxiy.uz/uz/product/nuriddin-hotun-ugli-buhoroning-sungi-amiri-olimhon-afgonistonda-yigirma-uch-yil"
"Qo'chqor Norqobil: Umr shomidagi nur (hikoyalar)","39000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/66c5d002da9da.jpg.webp","https://asaxiy.uz/uz/product/quchqor-norqobil-umr-shomidagi-nur-hikoyalar"
"Abdulhodiy G'iyos: Baxt - Allohga bog'lanishda","58400","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/66867cae4f464.jpg.webp","https://asaxiy.uz/uz/product/abdulhodiy-giyos-baht-allohga-boglanishda"
"Стивен Кинг: Тьма - и больше ничего (A6)","129000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/663329e6860c5.jpg.webp","https://asaxiy.uz/uz/product/stiven-king-tma-i-bolshe-nichego-a6"
"Qalb Ko'zingni Och... Mavlono Rumiydan hikmatli so'zlar","58400","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/6613a1c97e720.jpg.webp","https://asaxiy.uz/uz/product/qalb-kuzingni-och-mavlono-rumiydan-hikmatli-suzlar"
"Darius Foroux: To'g'ri fikrlang","69300","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/660d4aa43bf63.jpg.webp","https://asaxiy.uz/uz/product/darius-forouh-tugri-fikrlang"
"Ug'ur Qo'shar: Har narsadan tashvish chekma  ey ko'ngil","49000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/656acb64ebf1a.jpg.webp","https://asaxiy.uz/uz/product/ugur-qushar-har-narsadan-tashvish-chekma-ey-kungil"
"Jannat sayyidalari","65000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/63551adc00bc7.jpg.webp","https://asaxiy.uz/uz/product/zhannat-saiiidalari"
"Jan Lafonten: Bo'ri bilan qo'zichoq (Masallar)","36300","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/6323639e7860b.jpg.webp","https://asaxiy.uz/uz/product/zhan-lafonten-buri-bilan-kuzichok"
"Isajon Sulton: Bilga Xoqon","54000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/631c500878ab8.jpg.webp","https://asaxiy.uz/uz/product/isazhon-sulton-bilga-hokon"
"Stuart Redman: English Vocabulary in Use. Pre-intermediate and Intermediate (Fourth edition)","99000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/622c5e77b426f.png.webp","https://asaxiy.uz/uz/product/michael-mccarthy-felicity-odell-english-vocabulary-in-use-pre-intermediate-and-intermediate-fourth-edition"
"L.N.Tolstoy: Tirilish","58400","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/5e4bcbf6df5f8.png.webp","https://asaxiy.uz/uz/product/l-n-tolstoj-tirilish"
"Дэн Кеннеди  Ким Уэлш-Филлипс: Жесткий SMM. Выжать из соцсетей максимум","279000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/5e15c2a6eeec1.jpg.webp","https://asaxiy.uz/uz/product/den-kennedi-kim-uelsh-fillips-zhestkij-smm-vyzhat-iz-socsetej-maksimum"
"Pol Ekman: Yolg‘on psixologiyasi (Best-book)","79000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/698c36d58135a.jpg","https://asaxiy.uz/uz/product/pol-ekman-yolgon-psihologiyasi-best-book"
"Abu Faraj Hofiz ibn Javziy: Allohga oshiqlar","59000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/692e93a5c605f.jpg","https://asaxiy.uz/uz/product/abu-faraj-hofiz-ibn-javziy-allohga-oshiqlar"
"Гастон Леру: Призрак Оперы (МИФ)","169000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/6916f9eeb0ddd.png","https://asaxiy.uz/uz/product/gaston-leru-prizrak-opery-mif"
"Tozagul Jumanova: Mening yaqinlarim (o'zing bo'ya)","14000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/68e791d6e2625.jpg","https://asaxiy.uz/uz/product/tozagul-jumanova-mening-yaqinlarim-uzing-buya"
"Tozagul Jumanova: Mevalar (o'zing bo'ya)","14000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/68e2581290e14.jpg","https://asaxiy.uz/uz/product/tozagul-jumanova-mevalar-uzing-buya"
"Tozagul Jumanova: Sanashni o'rganamiz  she'rlarni yod olamiz (o'zing bo'ya)","14000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/68e2521cecd25.jpg","https://asaxiy.uz/uz/product/tozagul-jumanova-sanashni-urganamiz-sherlarni-yod-olamiz-uzing-buya-2"
"Tozagul Jumanova: Kasb va hunarlar (o'zing bo'ya)","14000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/68e25684e83e1.jpg","https://asaxiy.uz/uz/product/tozagul-jumanova-sanashni-urganamiz-sherlarni-yod-olamiz-uzing-buya"
"Hazrati Maryam roziyallohu anho","109000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/67c574df40202.jpg.webp","https://asaxiy.uz/uz/product/hazrati-maryam-roziyallohu-anho"
"Oybek: Qutlug‘ qon (G'afur G'ulom  qattiq muqova)","60000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/669375ab6ae3b.jpg.webp","https://asaxiy.uz/uz/product/oybek-qutlug-qon-gafur-gulom-qattiq-muqova"
"Loputyn: Cotton Tales Реальность (Jild 2)","109000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/6667e085ee017.jpg.webp","https://asaxiy.uz/uz/product/loputyn-cotton-tales-realnost-tom-2"
"Ikki olam quyoshi Muhammad alayhissalom hayotlari (tarjimon Sayfiddin Sayfulloh)","169000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/680df36405861.jpg.webp","https://asaxiy.uz/uz/product/ikki-olam-quyoshi-muhammad-alayhissalom-hayotlari-tarjimon-sayfiddin-sayfulloh"
"Knowledge Encyclopedia Inventions & Discoveries","169000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/657467b7b129b.jpg.webp","https://asaxiy.uz/uz/product/knowledge-encyclopedia-inventions-discoveries"
"Knowledge Encyclopedia Animals","169000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/657464ca3554b.jpg.webp","https://asaxiy.uz/uz/product/knowledge-encyclopedia-animals"
"Sergey Borodin: Samarqand osmonida yulduzlar. Birinchi kitob. Amir Temur","59000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/6496f7e530f54.jpg.webp","https://asaxiy.uz/uz/product/sergey-borodin-samarqand-osmonida-yulduzlar-birinchi-kitob-amir-temur"
"Mario Pyuzo: Cho‘qintirgan ota yohud mafiya sardori (Yangi asr avlodi)","39000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/65df066d5c773.jpg.webp","https://asaxiy.uz/uz/product/mario-pyuzo-chuqintirgan-ota-yohud-mafiya-sardori"
"Agata Kristi:  Al-Karnaku  kemasidagi qotillik","36300","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/63f351c958a32.jpg.webp","https://asaxiy.uz/uz/product/agata-kristi-al-karnaku-kemasidagi-qotillik"
"Colleen Hoover: It Starts with Us","99000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/63e236ce23349.jpg.webp","https://asaxiy.uz/uz/product/colleen-hoover-it-starts-with-us"
"Abdukarim Mirzayev: Oyoqyalang bolalar","36300","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/6384bbfc81245.jpg.webp","https://asaxiy.uz/uz/product/abdukarim-mirzaev-oekyalang-bolalar"
"Aleksandr Belyayev: Professor Douelning boshi","36300","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/63184b434d807.jpg.webp","https://asaxiy.uz/uz/product/aleksandr-belyaev-professor-douelning-boshi"
"Luiza Xey: Taqdiringizni boshqaring","47400","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/6208e60f6d035.jpg.webp","https://asaxiy.uz/uz/product/luiza-hei-takdiringizni-boshkaring"
"Shayx Muhammad Sodiq Muhammad Yusuf: Ochiq xat","44000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/62b55995ad17d.jpg.webp","https://asaxiy.uz/uz/product/shaih-muhammad-sodik-muhammad-yusuf-ochik-hat"
"Abdulla Oripov: Sohibqiron","32000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/62f8ca24eb5fb.jpg","https://asaxiy.uz/uz/product/abdulla-oripov-sohibkiron"
"Tozagul Jumanova: Oshxona anjomlari (o'zing bo'ya)","14000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/68e7932402a7d.jpg","https://asaxiy.uz/uz/product/tozagul-jumanova-oshhona-anjomlari-uzing-buya"
"Rauf Tolib: Qanday go'zal bu olam","14000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/68e78ce479f89.jpg","https://asaxiy.uz/uz/product/rauf-tolib-qanday-guzal-bu-olam"
"Dilfuza Kamoljonova: Chamanning chanasi","14000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/68e24d75567f5.jpg","https://asaxiy.uz/uz/product/dilfuza-kamoljonova-chamanning-chanasi"
"Nikolay Gogol: Shinel","35000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/687b83245fa2c.jpg","https://asaxiy.uz/uz/product/nikolay-gogol-shinel"
"Suyukli Payg'ambarimning do'stlari bilan 365 kun","149000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/68f675c9a1214.png","https://asaxiy.uz/uz/product/suyukli-paygambarimning-dustlari-bilan-365-kun"
"Komil Sindarov: Qabohat girdobi (Tergovchi)","54900","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/677d55d8ece6e.jpg.webp","https://asaxiy.uz/uz/product/komil-sindarov-qabohat-girdobi-tergovchi"
"Abu Ali Ibn Sino: Tib qonunlari 2","139000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/6710f9187260a.jpg.webp","https://asaxiy.uz/uz/product/abu-ali-ibn-sino-tib-qonunlari-2"
"Джанет Фитч: Белый олеандр","89000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/6633760baebc9.jpg.webp","https://asaxiy.uz/uz/product/djanet-fitch-belyy-oleandr"
"Maktabgacha Yoshdagi bolalar uchun Matematika (5-6 yosh)","25400","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/644cce376b898.jpg.webp","https://asaxiy.uz/uz/product/maktabgacha-yoshdagi-bolalar-uchun-matematika5-6-yoshlar"
"O‘tkir Hoshimov: Shamol esaveradi (Nurli dunyo)","18000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/63d10e4dcba91.jpg.webp","https://asaxiy.uz/uz/product/utkir-hoshimov-shamol-esaveradi"
"Shayx Fariduddin Attor: Ilohiynoma (II jild)","69300","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/63c687c1c4272.png.webp","https://asaxiy.uz/uz/product/shaih-fariduddin-attor-ilohiinoma-ii-zhild"
"Hector Garcia  Francesc Miralles: IKIGAI: The Japanese Secret to a Long and Happy Life (hard cover)","179000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/63e36ea8602a3.jpg.webp","https://asaxiy.uz/uz/product/hector-garcia-francesc-miralles-ikigai-the-japanese-secret-to-a-long-and-happy-life"
"Elchin Safarli: Qaytishi yo‘q manzil","69300","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/604c7b682fbcd.png.webp","https://asaxiy.uz/uz/product/elchin-safarli-ajtishi-juq-manzil"
"Sadriddin Ayniy: Eski maktab: qissalar","42900","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/615dd7b5b7e66.jpg.webp","https://asaxiy.uz/uz/product/sadriddin-ajnij-eski-maktab-kissalar"
"Osamu Dazai: Insonlikdan mosuvo","69000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/690c4c9761bc8.jpg","https://asaxiy.uz/uz/product/osamu-dazai-insonlikdan-mosuvo"
"Dovyurak yigit (Ertaklar yaxshilikka yetaklar)","14000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/68e25f773512a.jpg","https://asaxiy.uz/uz/product/dovyurak-yigit-ertaklar-yahshilikka-etaklar"
"Гиллиан Флинн: Исчезнувшая","99000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/6824c512cb884.jpg.webp","https://asaxiy.uz/uz/product/gillian-flinn-ischeznuvshaya"
"Кейт Аткинсон: Ждать ли добрых вестей?","119000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/6821bd58b969b.jpg.webp","https://asaxiy.uz/uz/product/keyt-atkinson-jdat-li-dobryh-vestey"
"Стефан Цвейг: Письмо незнакомки (Азбука-классика)","109000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/6821b9c297ea7.jpg.webp","https://asaxiy.uz/uz/product/stefan-cveyg-pismo-neznakomki-azbuka-klassika"
"Оноре Де Бальзак: Озорные рассказы (Азбука-классика)","119000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/68172219495c5.jpg.webp","https://asaxiy.uz/uz/product/onore-de-balzak-ozornye-rasskazy-azbuka-klassika"
"Кэтрин Энн Потрет: Белый конь  бледный всадник","149000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/680f7cd377731.jpg.webp","https://asaxiy.uz/uz/product/ketrin-enn-potret-belyy-kon-blednyy-vsadnik-2"
"Diyego Roberto: Kichik Shahzoda Mbappe","33000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/678228aff0c3a.jpg.webp","https://asaxiy.uz/uz/product/diego-roberto-kichik-shahzoda-mbappe"
"Hikoyalar to'plami: Tohir Malik  Dadaxon Nuriy  Zohir A'lam  Hojiakbar Shayxov  Qamchibek Kenja","25400","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/6734b38e0697b.jpg.webp","https://asaxiy.uz/uz/product/hikoyalar-tuplami-tohir-malik-dadahon-nuriy-zohir-alam-hojiakbar-shayhov-qamchibek-kenja-4"
"Стивен Кинг: Кэрри","109000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/66fac8acda225.jpg.webp","https://asaxiy.uz/uz/product/stiven-king-kerri-2"
"Erkin Vohidov: So‘z latofati (lotincha)","53000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/667d29140b06e.jpg.webp","https://asaxiy.uz/uz/product/erkin-vohidov-suz-latofati-lotincha"
"Орхан Памук: Имя мне - Красный","83000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/663f435b75f14.jpg.webp","https://asaxiy.uz/uz/product/orhan-pamuk-imya-mne-krasnyy"
"Стивен Кинг: Сияние (мягкая )","129000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/64d4dd9dc849a.jpg.webp","https://asaxiy.uz/uz/product/stiven-king-siyanie-myagkaya"
"Abdulla Qahhor: Anor (Ziyo Nashr)","32000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/662a0ffdd8052.jpg.webp","https://asaxiy.uz/uz/product/abdulla-qahhor-anor-ziyo-nashr"
"Adam Gunesh: Bola Tarbiyasi uchun eng kerak to'plam","259000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/65a272f059dd9.jpg.webp","https://asaxiy.uz/uz/product/adam-gunesh-bola-tarbiyasi-uchun-eng-kerak-tuplam"
"Beyhan Budak : Baxtni yo'qotgan joyda izlamang","54000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/642ffe8886297.jpg.webp","https://asaxiy.uz/uz/product/beyhan-budak-bahtni-yuqotgan-joyda-izlamang"
"Alixonto‘ra Sog‘uniy: Tarixi Muhammadiy (Yashil  sariq muqova)","179000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/624b1e6893bc7.jpg.webp","https://asaxiy.uz/uz/product/alihontura-sogunii-tarihi-muhammadii-kattik"
"Abu Homid G‘azzoliy: Ey odam bolasi","45000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/698c2ada57fa9.jpg","https://asaxiy.uz/uz/product/abu-homid-gazzoliy-ey-odam-bolasi"
"Tozagul Jumanova: O'quv qurollari  geometrik shakllar (o'zing bo'ya)","14000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/68e2659145d17.jpg","https://asaxiy.uz/uz/product/tozagul-jumanova-uquv-qurollari-geometrik-shakllar-uzing-buya"
"Qudrat Hikmat: Aytay sizga topishmoq","14000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/68e262b346567.jpg","https://asaxiy.uz/uz/product/qudrat-hikmat-aytay-sizga-topishmoq"
"Jon Lokk: Boshqaruv haqida ikki risola","89000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/68c94eb761d11.jpg","https://asaxiy.uz/uz/product/jon-lokk-boshqaruv-haqida-ikki-risola"
"Qalbga taskin bitiklar 1-kitob (Dardga malham qidirganlar uchun)","63000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/687238b9d9536.jpg.webp","https://asaxiy.uz/uz/product/qalbga-taskin-bitiklar-1-kitob-dardga-malham-qidirganlar-uchun"
"Fotih Duman: ISHQ. Sharqona muhabbat imzosi","82000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/686a33b895e5b.jpeg","https://asaxiy.uz/uz/product/fotih-duman-ishq-sharqona-muhabbat-imzosi"
"Abu Homid G‘azzoliy: Tafakkur","45000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/6821edf7d90ad.jpg.webp","https://asaxiy.uz/uz/product/abu-homid-gazzoliy-tafakkur"
"Стефан Цвейг: Нетерпение сердца (Азбука-классика)","109000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/6815cbc76626f.jpg.webp","https://asaxiy.uz/uz/product/stefan-cveyg-neterpenie-serdca-azbuka-klassika"
"Diyego Roberto: Daho Messi","36300","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/678225216ee28.jpg.webp","https://asaxiy.uz/uz/product/diego-roberto-daho-messi"
"Dostoyevskiy: Iblislar (Rus аdabiyoti durdonalari)","80300","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/6670113e21683.jpg.webp","https://asaxiy.uz/uz/product/dostoevskiy-iblislar-rus-adabiyoti-durdonalari"
"Jadid adabiyoti durdonalari: Mahmudxo'ja Behbudiy","43000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/666d796bac19f.jpg.webp","https://asaxiy.uz/uz/product/jadid-adabiyoti-durdonalari-mahmudhuja-behbudiy"
"Loputyn: Cotton Tales Иллюзии (Jild 1)","99000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/6667e45fc6354.jpg.webp","https://asaxiy.uz/uz/product/loputyn-cotton-tales-illyuzii-tom-1"
"Тесс Герритсен: Лихорадка","89000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/663f39ff224d0.jpg.webp","https://asaxiy.uz/uz/product/tess-gerritsen-lihoradka"
"Тесс Герритсен: Пропавшая девушка","89000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/663f305bc6e89.jpg.webp","https://asaxiy.uz/uz/product/djeffri-diver-propavshaya-devushka"
"Стивен Кинг: Страна Радости (A6)","119000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/66308c9a8bbb9.jpg.webp","https://asaxiy.uz/uz/product/stiven-king-strana-radosti-a6"
"Abdusodiq Irisov: Chahoryorlar","32000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/65e3271d3cca4.jpg.webp","https://asaxiy.uz/uz/product/abdusodiq-irisov-chahoryorlar"
"Victoria Aveyard: Cruel Crown","119000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/656424de995cd.jpg.webp","https://asaxiy.uz/uz/product/victoria-aveyard-cruel-crown"
"Victoria Aveyard: King's Cage","119000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/6564212184c69.jpg.webp","https://asaxiy.uz/uz/product/victoria-aveyard-kings-cage"
"Tog‘ay Murod: Yulduzlar mangu yonadi (2022)","32000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/652e90f703926.jpg.webp","https://asaxiy.uz/uz/product/togay-murod-yulduzlar-mangu-yonadi-2022"
"Xudoyberdi To‘xtaboyev: Mungli ko‘zlar (2023)","54000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/64d94c3c50f15.jpg.webp","https://asaxiy.uz/uz/product/hudoyberdi-tuhtaboev-mungli-kuzlar-2023"
"Topshiriq.uz 7-soni","12200","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/64b8f4c797bf3.jpg.webp","https://asaxiy.uz/uz/product/boshqotirma-topshiriquz"
"Imom Abu Iso Muhammad Termiziy: Shamoili Muhammadiya (3 ta kitob)","189000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/6482f26ae5f79.png.webp","https://asaxiy.uz/uz/product/imom-abu-iso-muhammad-termiziy-shamoili-muhammadiya-3-ta-kitob"
"Talha Ug'urluel: Abdulhamidxon. Yashirin tarix haqiqatlari (yumshoq muqova)","65000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/646e15ca0bea6.jpg.webp","https://asaxiy.uz/uz/product/talha-ugurluel-abdulhamidhon-yashirin-tarih-haqiqatlari"
"Ahmadjon Meliboyev: She'rlari o'ziga o'xshagan shoir","54000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/642170fa94446.jpg.webp","https://asaxiy.uz/uz/product/ahmadzhon-meliboev-sherlari-uziga-uhshagan-shoir-2"
"Бенджамин Грэм: Разумный инвестор. to'liq руководство по стоимостному инвестированию (твёрдый переплёт)","199000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/61a0fa47cfb67.jpeg.webp","https://asaxiy.uz/uz/product/bendzhamin-grem-razumnyi-investor-polnoe-rukovodstvo-po-stoimostnomu-investirovaniyu-tverdyi-pereplet"
"Rajab Ro‘zimuhammad: Chiroyli chehralar","29000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/606d9d56a1aa2.png.webp","https://asaxiy.uz/uz/product/razhab-ruzimuhammad-chirojli-chehralar-lotinchasi"
"Ashlee Vance: Elon Musk. Tesla  SpaceX  and the Quest for a Fantastic Future (A4)","149000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/5f5b256baa3c2.jpg.webp","https://asaxiy.uz/uz/product/ashlee-vance-elon-musk-tesla-spacex-and-the-kuest-for-a-fantastic-future"
"Jaloliddin Rumiy: Masnaviy 40 rivoyatga sharh","69000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/5e15c23774058.jpg.webp","https://asaxiy.uz/uz/product/zhaloliddin-rumij-masnavij-40-rivoyatga-sharh"
"Fotima Sulaymon Qori qizi: Ayol baxti","64000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/687dcef4930e7.jpeg","https://asaxiy.uz/uz/product/fotima-sulajmon-kori-kizi-ayol-bahti"
"Kris Maknab: Bill Geyts. Texnodarg'a va filantrop","49000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/6893454605ded.jpg","https://asaxiy.uz/uz/product/kris-maknab-bill-geyts-tehnodarga-va-filantrop"
"Тесс Герритсен: Смертницы","89000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/663f33be42534.jpg.webp","https://asaxiy.uz/uz/product/tess-gerritsen-smertnicy"
